"Energy carriers,""Periods"",""Total offer"",""Production"",""Import"",""Export"",""Import balance"",""Bunkering"",""Energy offer/Stock mutation (PJ)"",""Statistical Differences (PJ)"",""Total energy use"",""Energieomzetting/Inzet energie voor omzetting/Totaal inzet (PJ)"",""Energieomzetting/Inzet energie voor omzetting/Inzet Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Inzet energie voor omzetting/Inzet andere omzetting (PJ)"",""Energieomzetting/Productie energie uit omzetting/Totaal productie (PJ)"",""Energieomzetting/Productie energie uit omzetting/Productie Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Productie energie uit omzetting/Productie andere omzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Totaal saldo energieomzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Saldo Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Saldo andere omzetting (PJ)"",""Eigen verbruik energiesector/Totaal (PJ)"",""Eigen verbruik energiesector/Olie- en gaswinning (PJ)"",""Eigen verbruik energiesector/Cokesfabrieken (PJ)"",""Eigen verbruik energiesector/Raffinaderijen (PJ)"",""Eigen verbruik energiesector/Totaal energiebedrijven (PJ)"",""Verliezen bij distributie (PJ)"",""Finaal verbruik/Totaal finaal verbruik (PJ)"",""Finaal verbruik/Finaal energieverbruik/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/IJzer- en staalindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Chemie en farmaceutische industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Non-ferrometalenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Bouwmaterialenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Transportmiddelenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Metaalproducten en machine-industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Delfstoffenwinning (geen olie en gas) (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Voedings- en genotmiddelenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Papier- en grafische industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Houtindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Bouwnijverheid (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Textiel-, kleding- en lederindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Onbekend (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Binnenlandse luchtvaart (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Wegverkeer (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Railverkeer (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Pijpleidingen (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Binnenlandse scheepvaart (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Onbekend (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Diensten, afval, water en reparatie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Woningen (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Landbouw (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Visserij (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Onbekend (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Totaal (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Nijverheid (exclusief de energiesector) (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Waarvan chemie en petrochemie (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Vervoer (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Overige afnemers (PJ)"""
"Turpentine and special gasoline,""1977"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1978"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1979"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1980"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1981"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1982"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1983"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1984"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1985"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1986"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1987"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1988"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1989"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""""
"Turpentine and special gasoline,""1990"",""    -5.4"","""",""     4.7"",""    10.5"",""    -6.0"","""",""     0.4"","""",""    -5.4"",""     3.0"","""",""     3.0"",""    11.2"","""",""    11.2"",""    -8.2"","""",""    -8.2"","""","""","""","""","""","""",""     2.8"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.8"",""     2.8"",""     1.7"","""","""""
"Turpentine and special gasoline,""1991"",""    -7.0"","""",""     1.4"",""     8.2"",""    -7.0"","""",""    -0.2"","""",""    -7.0"",""     0.8"","""",""     0.8"",""    10.5"","""",""    10.5"",""    -9.7"","""",""    -9.7"","""","""","""","""","""","""",""     2.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.7"",""     2.7"",""     1.6"","""","""""
"Turpentine and special gasoline,""1992"",""    -4.5"","""",""     3.2"",""     8.2"",""    -5.0"","""",""     0.5"","""",""    -4.5"",""     0.7"","""",""     0.7"",""     8.1"","""",""     8.1"",""    -7.5"","""",""    -7.5"","""","""","""","""","""","""",""     2.9"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.9"",""     2.9"",""     1.8"","""","""""
"Turpentine and special gasoline,""1993"",""    -3.9"","""",""     2.5"",""     6.2"",""    -4.0"","""",""    -0.2"","""",""    -3.9"",""     1.3"","""",""     1.3"",""     7.7"","""",""     7.7"",""    -6.5"","""",""    -6.5"","""","""","""","""","""","""",""     2.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.6"",""     2.6"",""     1.4"","""","""""
"Turpentine and special gasoline,""1994"",""    -3.2"","""",""     5.8"",""     6.6"",""    -1.0"","""",""    -2.4"","""",""    -3.2"",""     1.9"","""",""     1.9"",""     7.8"","""",""     7.8"",""    -5.9"","""",""    -5.9"","""","""","""","""","""","""",""     2.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.7"",""     2.7"",""     1.6"","""","""""
"Turpentine and special gasoline,""1995"",""    -4.2"","""",""     5.2"",""    11.8"",""    -7.0"","""",""     2.4"","""",""    -4.2"",""     3.0"","""",""     3.0"",""     9.1"","""",""     9.1"",""    -6.1"","""",""    -6.1"","""","""","""","""","""","""",""     1.9"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.9"",""     1.9"",""     1.0"","""","""""
"Turpentine and special gasoline,""1996"",""    -5.2"","""",""     4.0"",""     8.9"",""    -5.0"","""",""    -0.3"","""",""    -5.2"",""     1.6"","""",""     1.6"",""     9.2"","""",""     9.2"",""    -7.6"","""",""    -7.6"","""","""","""","""","""","""",""     2.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.4"",""     2.4"",""     1.2"","""","""""
"Turpentine and special gasoline,""1997"",""   -12.3"","""",""     8.2"",""    19.7"",""   -12.0"","""",""    -0.8"","""",""   -12.3"",""     2.7"","""",""     2.7"",""    17.5"","""",""    17.5"",""   -14.7"","""",""   -14.7"","""","""","""","""","""","""",""     2.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.4"",""     2.4"",""     1.2"","""","""""
"Turpentine and special gasoline,""1998"",""    -7.1"","""",""     5.3"",""    13.1"",""    -8.0"","""",""     0.8"","""",""    -7.1"",""     2.2"","""",""     2.2"",""    11.5"","""",""    11.5"",""    -9.3"","""",""    -9.3"","""","""","""","""","""","""",""     2.3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     2.3"",""     2.3"",""     1.2"","""","""""
"Turpentine and special gasoline,""1999"",""     7.7"","""",""    17.1"",""     9.4"",""     8.0"","""",""     0.0"","""",""     7.7"",""     9.7"","""",""     9.7"",""     9.0"","""",""     9.0"",""     0.7"","""",""     0.7"","""","""","""","""","""","""",""     7.0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     7.0"",""     7.0"",""     6.0"","""","""""
"Turpentine and special gasoline,""2000"",""     5.0"","""",""    14.7"",""     9.2"",""     5.0"","""",""    -0.5"","""",""     5.0"",""     7.0"","""",""     7.0"",""     8.8"","""",""     8.8"",""    -1.8"","""",""    -1.8"","""","""","""","""","""","""",""     6.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     6.7"",""     6.7"",""     6.2"","""","""""
"Turpentine and special gasoline,""2001"",""     6.4"","""",""    14.7"",""     8.7"",""     6.0"","""",""     0.4"","""",""     6.4"",""     6.4"","""",""     6.4"",""     7.2"","""",""     7.2"",""    -0.8"","""",""    -0.8"","""","""","""","""","""","""",""     7.2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     7.2"",""     7.2"",""     6.8"","""","""""
"Turpentine and special gasoline,""2002"",""     6.8"","""",""    17.9"",""    11.6"",""     6.0"","""",""     0.5"","""",""     6.8"",""     7.3"","""",""     7.3"",""     7.6"","""",""     7.6"",""    -0.3"","""",""    -0.3"","""","""","""","""","""","""",""     7.1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     7.1"",""     7.1"",""     6.6"","""","""""
"Turpentine and special gasoline,""2003"",""    11.1"","""",""    17.7"",""     6.5"",""    11.0"","""",""    -0.1"","""",""    11.1"",""     8.8"","""",""     8.8"",""     5.9"","""",""     5.9"",""     2.9"","""",""     2.9"","""","""","""","""","""","""",""     8.2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     8.2"",""     8.2"",""     7.4"","""","""""
"Turpentine and special gasoline,""2004"",""    17.1"","""",""    23.5"",""     6.4"",""    17.0"","""",""     0.0"","""",""    17.1"",""    13.8"","""",""    13.8"",""     5.2"","""",""     5.2"",""     8.6"","""",""     8.6"","""","""","""","""","""","""",""     8.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     8.5"",""     8.5"",""     7.7"","""","""""
"Turpentine and special gasoline,""2005"",""    19.5"","""",""    27.4"",""     8.3"",""    19.0"","""",""     0.4"","""",""    19.5"",""    14.7"","""",""    14.7"",""     5.0"","""",""     5.0"",""     9.7"","""",""     9.7"","""","""","""","""","""","""",""     9.8"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     9.8"",""     9.8"",""     7.9"","""","""""
"Turpentine and special gasoline,""2006"",""    14.2"","""",""    24.2"",""     9.6"",""    15.0"","""",""    -0.4"","""",""    14.2"",""     9.1"","""",""     9.1"",""     3.9"","""",""     3.9"",""     5.2"","""",""     5.2"","""","""","""","""","""","""",""     9.0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     9.0"",""     9.0"",""     7.3"","""","""""
"Turpentine and special gasoline,""2007"",""    17.1"","""",""    26.7"",""     9.4"",""    17.0"","""",""    -0.1"","""",""    17.1"",""    14.8"","""",""    14.8"",""     6.3"","""",""     6.3"",""     8.6"","""",""     8.6"","""","""","""","""","""","""",""     8.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     8.6"",""     8.6"",""     7.7"","""","""""
"Turpentine and special gasoline,""2008"",""    12.8"","""",""    24.8"",""    11.4"",""    13.0"","""",""    -0.6"","""",""    12.8"",""    10.1"","""",""    10.1"",""     6.2"","""",""     6.2"",""     3.9"","""",""     3.9"","""","""","""","""","""","""",""     8.9"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     8.9"",""     8.9"",""     8.0"","""","""""
"Turpentine and special gasoline,""2009"",""    12.9"","""",""    22.1"",""     9.7"",""    12.0"","""",""     0.5"","""",""    12.9"",""    11.9"","""",""    11.9"",""     6.4"","""",""     6.4"",""     5.6"","""",""     5.6"","""","""","""","""","""","""",""     7.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     7.4"",""     7.4"",""     6.6"","""","""""
"Turpentine and special gasoline,""2010"",""     8.1"","""",""    21.9"",""    13.8"",""     8.0"","""",""     0.0"","""",""     8.1"",""    13.1"","""",""    13.1"",""    13.2"","""",""    13.2"",""    -0.1"","""",""    -0.1"","""","""","""","""","""","""",""     8.2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     8.2"",""     8.2"",""     7.3"","""","""""
"Turpentine and special gasoline,""2011"",""    -5.6"","""",""    22.4"",""    25.4"",""    -3.0"","""",""    -2.6"","""",""    -5.6"",""    26.1"","""",""    26.1"",""    33.4"","""",""    33.4"",""    -7.3"","""",""    -7.3"","""","""","""","""","""","""",""     1.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.7"",""     1.7"",""     0.9"","""","""""
"Turpentine and special gasoline,""2012"",""     8.3"","""",""    32.2"",""    24.5"",""     8.0"","""",""     0.5"","""",""     8.3"",""    36.7"","""",""    36.7"",""    30.4"","""",""    30.4"",""     6.4"","""",""     6.4"","""","""","""","""","""","""",""     1.9"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.9"",""     1.9"",""     1.2"","""","""""
"Turpentine and special gasoline,""2013"",""    18.9"","""",""    37.9"",""    19.9"",""    18.0"","""",""     0.9"","""",""    18.9"",""    46.4"","""",""    46.4"",""    28.9"","""",""    28.9"",""    17.5"","""",""    17.5"","""","""","""","""","""","""",""     1.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.4"",""     1.4"",""     0.7"","""","""""
"Turpentine and special gasoline,""2014"",""    20.4"","""",""    38.5"",""    19.0"",""    20.0"","""",""     0.9"","""",""    20.4"",""    42.8"","""",""    42.8"",""    24.0"","""",""    24.0"",""    18.8"","""",""    18.8"","""","""","""","""","""","""",""     1.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.6"",""     1.6"",""     1.0"","""","""""
"Turpentine and special gasoline,""2015"",""    28.1"","""",""    61.9"",""    29.9"",""    32.0"","""",""    -3.9"","""",""    28.1"",""    70.7"","""",""    70.7"",""    44.2"","""",""    44.2"",""    26.5"","""",""    26.5"","""","""","""","""","""","""",""     1.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.6"",""     1.6"",""     0.8"","""","""""
"Turpentine and special gasoline,""2016"",""    46.6"","""",""    91.9"",""    45.0"",""    47.0"","""",""    -0.3"","""",""    46.6"",""    90.6"","""",""    90.6"",""    46.0"","""",""    46.0"",""    44.6"","""",""    44.6"","""","""","""","""","""","""",""     1.9"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.9"",""     1.9"",""     1.0"","""","""""
"Turpentine and special gasoline,""2017**"",""    56.7"","""",""    96.7"",""    42.4"",""    54.0"","""",""     2.4"","""",""    56.7"",""    87.7"","""",""    87.7"",""    32.4"","""",""    32.4"",""    55.3"","""",""    55.3"","""","""","""","""","""","""",""     1.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.4"",""     1.4"",""     0.7"","""","""""
"Lubricants,""1946"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1947"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1948"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1949"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1950"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1951"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1952"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1953"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1954"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1955"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1956"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1957"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1958"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1959"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1960"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1961"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
"Lubricants,""1962"",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."",""       ."","""",""       ."","""","""","""","""","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."",""       ."",""       ."""
